	MH1	MH2	MH3	MH4	MH5	MWS.H1	MWS.H2	MWS.H3	MWS.H4	MWS.H5	MWS1	MWS2	MWS3	MWS4	MWS5
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas;D_6__uncultured bacterium	-9.247588494515721	-8.975625091577925	-6.603572594309377	-5.657780938507636	-9.81820620639504	-7.447926611619436	-7.661227135366632	-8.301054899553451	-7.581812159354646	-10.939273111103155	-16.0	-12.507712066004078	-12.318260343712415	-9.895296242680265	-8.467166593033289
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas;__	-16.0	-5.7950528459361035	-9.805206455479027	-6.940714901779135	-8.776386030700413	-8.975173614484305	-16.0	-10.4335051955771	-8.130248784050687	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	-16.0	-16.0	-16.0	-16.0	-8.90566904764538	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;__;__;__	-16.0	-16.0	-16.0	-16.0	-5.861274928286926	-9.255281533677039	-16.0	-10.227054318109674	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.96401991227588	-16.0	-16.0	-12.980585887013447	-16.0	-16.0	-11.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.886017400274607	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Tenderiales;D_4__Tenderiaceae;D_5__Candidatus Tenderia;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiohalorhabdales;D_4__Thiohalorhabdaceae;D_5__Granulosicoccus;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiomicrospirales;D_4__Thioglobaceae;D_5__SUP05 cluster;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.68217948400414
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__Thiothrix;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.826407247382742	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__Thiothrix;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio;__	-16.0	-8.912889336229961	-16.0	-16.0	-16.0	-9.362196737593552	-16.0	-9.326589991660589	-16.0	-16.0	-6.449204426497135	-11.092674566725234	-8.617820625571325	-9.619661800066838	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas;__	-16.0	-16.0	-9.068240861312821	-9.999608590832704	-16.0	-9.814708942291059	-8.939211882666397	-11.326589991660589	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__;__;__	-11.054943416573325	-16.0	-16.0	-16.0	-16.0	-7.7407083608472815	-16.0	-10.227054318109674	-8.148396130760947	-10.524235611824311	-5.963777599326894	-9.005211725474894	-5.2019163824749475	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;__;__;__;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-6.873506046263072	-16.0	-8.44278403798276	-16.0
D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-13.169533592275016	-16.0	-8.085356532234727	-16.0	-16.0	-16.0	-11.524235611824311	-7.395623386292291	-9.337787064561764	-5.417393535731668	-16.0	-16.0
D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__Spiroplasmataceae;D_5__Spiroplasma;__	-16.0	-16.0	-16.0	-16.0	-16.0	-4.807607885915914	-16.0	-10.674513295080896	-16.0	-16.0	-16.0	-16.0	-11.73329784299126	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Coraliomargarita;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.92274956528292	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Coraliomargarita;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.005211725474894	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Lentimonas;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.633242948087936	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Lentimonas;__	-16.0	-16.0	-16.0	-16.0	-16.0	-8.307748953571176	-16.0	-16.0	-16.0	-16.0	-9.173230964955843	-5.573038313882021	-7.7183475015252885	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Pelagicoccus;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.963391549780267	-16.0	-9.236333160515333	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.633242948087936	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured bacterium;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.507712066004078	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Haloferula;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.770746471837871	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Luteolibacter;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-10.155745860126125	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Persicirhabdus;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-10.062636455734644	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Roseibacillus;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.975737758691511	-16.0	-16.0	-16.0	-10.810660885571135	-8.844747053281647	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Rubritalea;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-11.74070836084728	-16.0	-16.0	-16.0	-16.0	-8.488732790683773	-9.138478256338358	-9.108806978083466	-16.0	-16.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.52115426837615	-16.0	-11.996332248825054	-16.0	-16.0
D_0__Bacteria;__;__;__;__;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.059859456159291	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
